rep	moi	hpi	fov	segment	molecule	ambiguous	infected_cells	rna_type	spots	median_intensity	mean_radius	spots_per_infected_cell	mean_n
2	1.0 MOI	4	1	NA	vRNA	FALSE	67	vRNA	30	0	5	0.44776119402985076	0.5653254241322756
2	1.0 MOI	4	1	M	mRNA	FALSE	67	mRNA	257	0.036963567	5	3.8358208955223883	3.3425518033587975
2	1.0 MOI	4	1	M	vRNA	FALSE	67	vRNA	109	0	5	1.626865671641791	1.470423892204365
2	1.0 MOI	4	1	NS	mRNA	FALSE	67	mRNA	336	0.035308616	5	5.014925373134329	4.609325192278414
2	1.0 MOI	4	1	NS	vRNA	FALSE	67	vRNA	74	0	5	1.1044776119402986	0.8275142804806358
2	1.0 MOI	4	2	PB2	mRNA	FALSE	66	mRNA	151	8.158893e-4	5	2.287878787878788	2.6431675088016746
2	1.0 MOI	4	2	PB2	vRNA	FALSE	66	vRNA	126	0	5	1.9090909090909092	1.5796200693465743
2	1.0 MOI	4	2	PB1	mRNA	FALSE	66	mRNA	207	2.503981e-4	5	3.1363636363636362	3.28711236341178
2	1.0 MOI	4	2	PB1	vRNA	FALSE	66	vRNA	52	0	5	0.7878787878787878	1.061975314696372
2	1.0 MOI	4	2	PA	mRNA	FALSE	66	mRNA	214	0	5	3.242424242424242	2.7561722368588923
2	1.0 MOI	4	2	PA	vRNA	FALSE	66	vRNA	170	0	5	2.5757575757575757	2.3828870943722187
2	1.0 MOI	4	2	HA	mRNA	FALSE	66	mRNA	216	9.231719000000001e-4	5	3.272727272727273	3.0024292448350733
2	1.0 MOI	4	2	HA	vRNA	FALSE	66	vRNA	129	6.6574144e-6	5	1.9545454545454546	1.439364613316137
2	1.0 MOI	4	2	NP	mRNA	FALSE	66	mRNA	1090	0.030576568999999998	5	16.515151515151516	15.337720008106615
2	1.0 MOI	4	2	NP	vRNA	FALSE	66	vRNA	41	9.7255723e-4	5	0.6212121212121212	0.6718215148586955
2	1.0 MOI	4	2	NA	mRNA	FALSE	66	mRNA	81	0.03970446	5	1.2272727272727273	1.4726653530037124
2	1.0 MOI	4	2	NA	vRNA	FALSE	66	vRNA	32	0	5	0.48484848484848486	0.5653254241322756
2	1.0 MOI	4	2	M	mRNA	FALSE	66	mRNA	232	0.039497658000000005	5	3.515151515151515	3.3425518033587975
2	1.0 MOI	4	2	M	vRNA	FALSE	66	vRNA	110	0	5	1.6666666666666667	1.470423892204365
2	1.0 MOI	4	2	NS	mRNA	FALSE	66	mRNA	335	0.03831902	5	5.075757575757576	4.609325192278414
2	1.0 MOI	4	2	NS	vRNA	FALSE	66	vRNA	82	4.75993568e-5	5	1.2424242424242424	0.8275142804806358
2	1.0 MOI	4	3	PB2	mRNA	FALSE	58	mRNA	154	3.5889712999999997e-4	5	2.6551724137931036	2.6431675088016746
2	1.0 MOI	4	3	PB2	vRNA	FALSE	58	vRNA	55	0	5	0.9482758620689655	1.5796200693465743
2	1.0 MOI	4	3	PB1	mRNA	FALSE	58	mRNA	250	3.055323e-4	5	4.310344827586207	3.28711236341178
2	1.0 MOI	4	3	PB1	vRNA	FALSE	58	vRNA	56	0	5	0.9655172413793104	1.061975314696372
2	1.0 MOI	4	3	PA	mRNA	FALSE	58	mRNA	157	8.151933e-5	5	2.706896551724138	2.7561722368588923
2	1.0 MOI	4	3	PA	vRNA	FALSE	58	vRNA	112	0	5	1.9310344827586208	2.3828870943722187
2	1.0 MOI	4	3	HA	mRNA	FALSE	58	mRNA	219	0.002069386	5	3.7758620689655173	3.0024292448350733
2	1.0 MOI	4	3	HA	vRNA	FALSE	58	vRNA	61	0	5	1.0517241379310345	1.439364613316137
2	1.0 MOI	4	3	NP	mRNA	FALSE	58	mRNA	1046	0.0320520885	5	18.03448275862069	15.337720008106615
2	1.0 MOI	4	3	NP	vRNA	FALSE	58	vRNA	43	2.7606744e-4	5	0.7413793103448276	0.6718215148586955
2	1.0 MOI	4	3	NA	mRNA	FALSE	58	mRNA	95	0.04003538	5	1.6379310344827587	1.4726653530037124
2	1.0 MOI	4	3	NA	vRNA	FALSE	58	vRNA	28	1.33898985e-4	5	0.4827586206896552	0.5653254241322756
2	1.0 MOI	4	3	M	mRNA	FALSE	58	mRNA	200	0.041039002000000005	5	3.4482758620689653	3.3425518033587975
2	1.0 MOI	4	3	M	vRNA	FALSE	58	vRNA	70	0	5	1.206896551724138	1.470423892204365
2	1.0 MOI	4	3	NS	mRNA	FALSE	58	mRNA	290	0.04381196	5	5	4.609325192278414
2	1.0 MOI	4	3	NS	vRNA	FALSE	58	vRNA	50	4.36724365e-4	5	0.8620689655172413	0.8275142804806358
2	1.0 MOI	4	4	PB2	mRNA	FALSE	48	mRNA	251	2.4141221e-4	5	5.229166666666667	2.6431675088016746
2	1.0 MOI	4	4	PB2	vRNA	FALSE	48	vRNA	84	0	5	1.75	1.5796200693465743
2	1.0 MOI	4	4	PB1	mRNA	FALSE	48	mRNA	160	0	5	3.3333333333333335	3.28711236341178
2	1.0 MOI	4	4	PB1	vRNA	FALSE	48	vRNA	51	0	5	1.0625	1.061975314696372
2	1.0 MOI	4	4	PA	mRNA	FALSE	48	mRNA	253	8.546579e-5	5	5.270833333333333	2.7561722368588923
2	1.0 MOI	4	4	PA	vRNA	FALSE	48	vRNA	152	0	5	3.1666666666666665	2.3828870943722187
2	1.0 MOI	4	4	HA	mRNA	FALSE	48	mRNA	305	5.931626e-4	5	6.354166666666667	3.0024292448350733
2	1.0 MOI	4	4	HA	vRNA	FALSE	48	vRNA	91	1.3648575e-5	5	1.8958333333333333	1.439364613316137
2	1.0 MOI	4	4	NP	mRNA	FALSE	48	mRNA	1197	0.033058118	5	24.9375	15.337720008106615
2	1.0 MOI	4	4	NP	vRNA	FALSE	48	vRNA	24	7.5307318e-4	5	0.5	0.6718215148586955
2	1.0 MOI	4	4	NA	mRNA	FALSE	48	mRNA	72	0.045321522	5	1.5	1.4726653530037124
2	1.0 MOI	4	4	NA	vRNA	FALSE	48	vRNA	31	0	5	0.6458333333333334	0.5653254241322756
2	1.0 MOI	4	4	M	mRNA	FALSE	48	mRNA	227	0.040528726	5	4.729166666666667	3.3425518033587975
2	1.0 MOI	4	4	M	vRNA	FALSE	48	vRNA	62	0	5	1.2916666666666667	1.470423892204365
2	1.0 MOI	4	4	NS	mRNA	FALSE	48	mRNA	340	0.037520722500000006	5	7.083333333333333	4.609325192278414
2	1.0 MOI	4	4	NS	vRNA	FALSE	48	vRNA	32	0	5	0.6666666666666666	0.8275142804806358
2	1.0 MOI	4	5	PB2	mRNA	FALSE	40	mRNA	133	9.97414e-4	5	3.325	2.6431675088016746
2	1.0 MOI	4	5	PB2	vRNA	FALSE	40	vRNA	69	0	5	1.725	1.5796200693465743
2	1.0 MOI	4	5	PB1	mRNA	FALSE	40	mRNA	184	2.7967083000000003e-4	5	4.6	3.28711236341178
2	1.0 MOI	4	5	PB1	vRNA	FALSE	40	vRNA	51	0	5	1.275	1.061975314696372
2	1.0 MOI	4	5	PA	mRNA	FALSE	40	mRNA	201	7.182371e-5	5	5.025	2.7561722368588923
2	1.0 MOI	4	5	PA	vRNA	FALSE	40	vRNA	135	0	5	3.375	2.3828870943722187
2	1.0 MOI	4	5	HA	mRNA	FALSE	40	mRNA	153	0.002029579	5	3.825	3.0024292448350733
2	1.0 MOI	4	5	HA	vRNA	FALSE	40	vRNA	42	3.4499745e-4	5	1.05	1.439364613316137
2	1.0 MOI	4	5	NP	mRNA	FALSE	40	mRNA	734	0.0268953785	5	18.35	15.337720008106615
2	1.0 MOI	4	5	NP	vRNA	FALSE	40	vRNA	26	6.442504699999999e-4	5	0.65	0.6718215148586955
2	1.0 MOI	4	5	NA	mRNA	FALSE	40	mRNA	69	0.031385835	5	1.725	1.4726653530037124
2	1.0 MOI	4	5	NA	vRNA	FALSE	40	vRNA	22	0	5	0.55	0.5653254241322756
2	1.0 MOI	4	5	M	mRNA	FALSE	40	mRNA	174	0.0318217575	5	4.35	3.3425518033587975
2	1.0 MOI	4	5	M	vRNA	FALSE	40	vRNA	54	2.21056965e-4	5	1.35	1.470423892204365
2	1.0 MOI	4	5	NS	mRNA	FALSE	40	mRNA	122	0.038442458	5	3.05	4.609325192278414
2	1.0 MOI	4	5	NS	vRNA	FALSE	40	vRNA	29	3.367795e-4	5	0.725	0.8275142804806358
2	1.0 MOI	4	6	PB2	mRNA	FALSE	47	mRNA	231	4.816232e-4	5	4.914893617021277	2.6431675088016746
2	1.0 MOI	4	6	PB2	vRNA	FALSE	47	vRNA	112	2.00782375e-4	5	2.382978723404255	1.5796200693465743
2	1.0 MOI	4	6	PB1	mRNA	FALSE	47	mRNA	196	3.1920505e-5	5	4.170212765957447	3.28711236341178
2	1.0 MOI	4	6	PB1	vRNA	FALSE	47	vRNA	64	2.9397494999999997e-5	5	1.3617021276595744	1.061975314696372
2	1.0 MOI	4	6	PA	mRNA	FALSE	47	mRNA	223	0	5	4.74468085106383	2.7561722368588923
2	1.0 MOI	4	6	PA	vRNA	FALSE	47	vRNA	187	0	5	3.978723404255319	2.3828870943722187
2	1.0 MOI	4	6	HA	mRNA	FALSE	47	mRNA	209	0.0017264825	5	4.446808510638298	3.0024292448350733
2	1.0 MOI	4	6	HA	vRNA	FALSE	47	vRNA	94	1.0763297e-5	5	2	1.439364613316137
2	1.0 MOI	4	6	NP	mRNA	FALSE	47	mRNA	1274	0.0335579985	5	27.106382978723403	15.337720008106615
2	1.0 MOI	4	6	NP	vRNA	FALSE	47	vRNA	53	2.3151776e-4	5	1.127659574468085	0.6718215148586955
2	1.0 MOI	4	6	NA	mRNA	FALSE	47	mRNA	106	0.048392406	5	2.25531914893617	1.4726653530037124
2	1.0 MOI	4	6	NA	vRNA	FALSE	47	vRNA	51	0	5	1.0851063829787233	0.5653254241322756
2	1.0 MOI	4	6	M	mRNA	FALSE	47	mRNA	303	0.04035055	5	6.446808510638298	3.3425518033587975
2	1.0 MOI	4	6	M	vRNA	FALSE	47	vRNA	122	0	5	2.595744680851064	1.470423892204365
2	1.0 MOI	4	6	NS	mRNA	FALSE	47	mRNA	292	0.041500582499999994	5	6.212765957446808	4.609325192278414
2	1.0 MOI	4	6	NS	vRNA	FALSE	47	vRNA	81	0	5	1.7234042553191489	0.8275142804806358
2	1.0 MOI	4	7	PB2	mRNA	FALSE	53	mRNA	173	2.9153688e-4	5	3.2641509433962264	2.6431675088016746
2	1.0 MOI	4	7	PB2	vRNA	FALSE	53	vRNA	85	0	5	1.6037735849056605	1.5796200693465743
2	1.0 MOI	4	7	PB1	mRNA	FALSE	53	mRNA	176	9.543911500000001e-5	5	3.3207547169811322	3.28711236341178
2	1.0 MOI	4	7	PB1	vRNA	FALSE	53	vRNA	66	0	5	1.2452830188679245	1.061975314696372
2	1.0 MOI	4	7	PA	mRNA	FALSE	53	mRNA	191	0	5	3.6037735849056602	2.7561722368588923
2	1.0 MOI	4	7	PA	vRNA	FALSE	53	vRNA	175	0	5	3.30188679245283	2.3828870943722187
2	1.0 MOI	4	7	HA	mRNA	FALSE	53	mRNA	172	0.00143718795	5	3.2452830188679247	3.0024292448350733
2	1.0 MOI	4	7	HA	vRNA	FALSE	53	vRNA	74	2.7580085e-5	5	1.3962264150943395	1.439364613316137
2	1.0 MOI	4	7	NP	mRNA	FALSE	53	mRNA	1110	0.029561152	5	20.943396226415093	15.337720008106615
2	1.0 MOI	4	7	NP	vRNA	FALSE	53	vRNA	44	2.10269145e-4	5	0.8301886792452831	0.6718215148586955
2	1.0 MOI	4	7	NA	mRNA	FALSE	53	mRNA	80	0.043143791	5	1.509433962264151	1.4726653530037124
2	1.0 MOI	4	7	NA	vRNA	FALSE	53	vRNA	27	0	5	0.5094339622641509	0.5653254241322756
2	1.0 MOI	4	7	M	mRNA	FALSE	53	mRNA	246	0.039197007	5	4.6415094339622645	3.3425518033587975
2	1.0 MOI	4	7	M	vRNA	FALSE	53	vRNA	100	0	5	1.8867924528301887	1.470423892204365
2	1.0 MOI	4	7	NS	mRNA	FALSE	53	mRNA	231	0.04004742	5	4.3584905660377355	4.609325192278414
2	1.0 MOI	4	7	NS	vRNA	FALSE	53	vRNA	51	0.0012397233	5	0.9622641509433962	0.8275142804806358
2	1.0 MOI	4	8	PB2	mRNA	FALSE	74	mRNA	183	7.348364e-5	5	2.472972972972973	2.6431675088016746
2	1.0 MOI	4	8	PB2	vRNA	FALSE	74	vRNA	121	0	5	1.635135135135135	1.5796200693465743
2	1.0 MOI	4	8	PB1	mRNA	FALSE	74	mRNA	166	1.53802765e-4	5	2.2432432432432434	3.28711236341178
2	1.0 MOI	4	8	PB1	vRNA	FALSE	74	vRNA	73	0	5	0.9864864864864865	1.061975314696372
2	1.0 MOI	4	8	PA	mRNA	FALSE	74	mRNA	205	0	5	2.77027027027027	2.7561722368588923
2	1.0 MOI	4	8	PA	vRNA	FALSE	74	vRNA	196	0	5	2.6486486486486487	2.3828870943722187
2	1.0 MOI	4	8	HA	mRNA	FALSE	74	mRNA	192	6.3321453e-4	5	2.5945945945945947	3.0024292448350733
2	1.0 MOI	4	8	HA	vRNA	FALSE	74	vRNA	116	0	5	1.5675675675675675	1.439364613316137
2	1.0 MOI	4	8	NP	mRNA	FALSE	74	mRNA	1194	0.0306241945	5	16.135135135135137	15.337720008106615
2	1.0 MOI	4	8	NP	vRNA	FALSE	74	vRNA	57	6.161457e-4	5	0.7702702702702703	0.6718215148586955
2	1.0 MOI	4	8	NA	mRNA	FALSE	74	mRNA	67	0.04642165	5	0.9054054054054054	1.4726653530037124
2	1.0 MOI	4	8	NA	vRNA	FALSE	74	vRNA	28	0	5	0.3783783783783784	0.5653254241322756
2	1.0 MOI	4	8	M	mRNA	FALSE	74	mRNA	228	0.0399055205	5	3.081081081081081	3.3425518033587975
2	1.0 MOI	4	8	M	vRNA	FALSE	74	vRNA	132	0	5	1.7837837837837838	1.470423892204365
2	1.0 MOI	4	8	NS	mRNA	FALSE	74	mRNA	347	0.039826494	5	4.6891891891891895	4.609325192278414
2	1.0 MOI	4	8	NS	vRNA	FALSE	74	vRNA	72	3.4395707000000003e-4	5	0.972972972972973	0.8275142804806358
2	1.0 MOI	4	9	PB2	mRNA	FALSE	72	mRNA	225	0	5	3.125	2.6431675088016746
2	1.0 MOI	4	9	PB2	vRNA	FALSE	72	vRNA	156	0	5	2.1666666666666665	1.5796200693465743
2	1.0 MOI	4	9	PB1	mRNA	FALSE	72	mRNA	87	0	5	1.2083333333333333	3.28711236341178
2	1.0 MOI	4	9	PB1	vRNA	FALSE	72	vRNA	83	0	5	1.1527777777777777	1.061975314696372
2	1.0 MOI	4	9	PA	mRNA	FALSE	72	mRNA	206	0	5	2.861111111111111	2.7561722368588923
2	1.0 MOI	4	9	PA	vRNA	FALSE	72	vRNA	250	0	5	3.4722222222222223	2.3828870943722187
2	1.0 MOI	4	9	HA	mRNA	FALSE	72	mRNA	346	0	5	4.805555555555555	3.0024292448350733
2	1.0 MOI	4	9	HA	vRNA	FALSE	72	vRNA	177	6.15425e-6	5	2.4583333333333335	1.439364613316137
2	1.0 MOI	4	9	NP	mRNA	FALSE	72	mRNA	866	0.039086010500000004	5	12.027777777777779	15.337720008106615
2	1.0 MOI	4	9	NP	vRNA	FALSE	72	vRNA	61	0	5	0.8472222222222222	0.6718215148586955
2	1.0 MOI	4	9	NA	mRNA	FALSE	72	mRNA	51	0.08193205	5	0.7083333333333334	1.4726653530037124
2	1.0 MOI	4	9	NA	vRNA	FALSE	72	vRNA	28	0	5	0.3888888888888889	0.5653254241322756
2	1.0 MOI	4	9	M	mRNA	FALSE	72	mRNA	335	0.056577146	5	4.652777777777778	3.3425518033587975
2	1.0 MOI	4	9	M	vRNA	FALSE	72	vRNA	190	0	5	2.638888888888889	1.470423892204365
2	1.0 MOI	4	9	NS	mRNA	FALSE	72	mRNA	486	0.046460455	5	6.75	4.609325192278414
2	1.0 MOI	4	9	NS	vRNA	FALSE	72	vRNA	97	5.802909e-7	5	1.3472222222222223	0.8275142804806358
2	1.0 MOI	5	0	PB2	mRNA	FALSE	81	mRNA	172	0.0024528124	5	2.123456790123457	2.28964944052415
2	1.0 MOI	5	0	PB2	vRNA	FALSE	81	vRNA	134	0	5	1.654320987654321	1.6111179141212009
2	1.0 MOI	5	0	PB1	mRNA	FALSE	81	mRNA	255	4.0282425e-4	5	3.1481481481481484	4.88540406901108
2	1.0 MOI	5	0	PB1	vRNA	FALSE	81	vRNA	91	0	5	1.123456790123457	1.3162017726286552
2	1.0 MOI	5	0	PA	mRNA	FALSE	81	mRNA	131	0.0023843262	5	1.617283950617284	1.8132067532225296
2	1.0 MOI	5	0	PA	vRNA	FALSE	81	vRNA	128	5.0856993e-5	5	1.5802469135802468	1.5972555886744806
2	1.0 MOI	5	0	HA	mRNA	FALSE	81	mRNA	212	0.00331948	5	2.617283950617284	2.2635308812487374
2	1.0 MOI	5	0	HA	vRNA	FALSE	81	vRNA	52	4.4213497e-4	5	0.6419753086419753	0.8834595124298069
2	1.0 MOI	5	0	NP	mRNA	FALSE	81	mRNA	1071	0.034828417	5	13.222222222222221	15.32761126091388
2	1.0 MOI	5	0	NP	vRNA	FALSE	81	vRNA	116	0.00173784665	5	1.4320987654320987	1.2916260452109332
2	1.0 MOI	5	0	NA	mRNA	FALSE	81	mRNA	84	0.0391132825	5	1.037037037037037	2.070704140015378
2	1.0 MOI	5	0	NA	vRNA	FALSE	81	vRNA	49	9.169801e-4	5	0.6049382716049383	1.0655557114996859
2	1.0 MOI	5	0	M	mRNA	FALSE	81	mRNA	331	0.03933368	5	4.08641975308642	3.234132841015254
2	1.0 MOI	5	0	M	vRNA	FALSE	81	vRNA	131	2.420385e-4	5	1.617283950617284	1.1634039308182837
2	1.0 MOI	5	0	NS	mRNA	FALSE	81	mRNA	264	0.046549281	5	3.259259259259259	3.0247101275207373
2	1.0 MOI	5	0	NS	vRNA	FALSE	81	vRNA	60	0.00367863185	5	0.7407407407407407	0.6446198639769417
2	1.0 MOI	5	1	PB2	mRNA	FALSE	94	mRNA	198	0.0033551015	5	2.106382978723404	2.28964944052415
2	1.0 MOI	5	1	PB2	vRNA	FALSE	94	vRNA	163	0	5	1.7340425531914894	1.6111179141212009
2	1.0 MOI	5	1	PB1	mRNA	FALSE	94	mRNA	295	2.0064184e-4	5	3.1382978723404253	4.88540406901108
2	1.0 MOI	5	1	PB1	vRNA	FALSE	94	vRNA	123	1.536901e-5	5	1.3085106382978724	1.3162017726286552
2	1.0 MOI	5	1	PA	mRNA	FALSE	94	mRNA	98	0.0013486104	5	1.0425531914893618	1.8132067532225296
2	1.0 MOI	5	1	PA	vRNA	FALSE	94	vRNA	144	0	5	1.5319148936170213	1.5972555886744806
2	1.0 MOI	5	1	HA	mRNA	FALSE	94	mRNA	257	0.003451978	5	2.734042553191489	2.2635308812487374
2	1.0 MOI	5	1	HA	vRNA	FALSE	94	vRNA	101	9.7616634e-5	5	1.074468085106383	0.8834595124298069
2	1.0 MOI	5	1	NP	mRNA	FALSE	94	mRNA	1124	0.033301377	5	11.957446808510639	15.32761126091388
2	1.0 MOI	5	1	NP	vRNA	FALSE	94	vRNA	119	2.0878896e-4	5	1.2659574468085106	1.2916260452109332
2	1.0 MOI	5	1	NA	mRNA	FALSE	94	mRNA	109	0.033504564	5	1.1595744680851063	2.070704140015378
2	1.0 MOI	5	1	NA	vRNA	FALSE	94	vRNA	78	3.578965e-5	5	0.8297872340425532	1.0655557114996859
2	1.0 MOI	5	1	M	mRNA	FALSE	94	mRNA	261	0.042033438	5	2.776595744680851	3.234132841015254
2	1.0 MOI	5	1	M	vRNA	FALSE	94	vRNA	103	1.8612733e-4	5	1.0957446808510638	1.1634039308182837
2	1.0 MOI	5	1	NS	mRNA	FALSE	94	mRNA	302	0.0436429995	5	3.2127659574468086	3.0247101275207373
2	1.0 MOI	5	1	NS	vRNA	FALSE	94	vRNA	66	0.00266224705	5	0.7021276595744681	0.6446198639769417
2	1.0 MOI	5	2	PB2	mRNA	FALSE	68	mRNA	186	0.0031049627999999996	5	2.735294117647059	2.28964944052415
2	1.0 MOI	5	2	PB2	vRNA	FALSE	68	vRNA	105	4.5645662e-5	5	1.5441176470588236	1.6111179141212009
2	1.0 MOI	5	2	PB1	mRNA	FALSE	68	mRNA	528	3.2647568e-4	5	7.764705882352941	4.88540406901108
2	1.0 MOI	5	2	PB1	vRNA	FALSE	68	vRNA	94	0	5	1.3823529411764706	1.3162017726286552
2	1.0 MOI	5	2	PA	mRNA	FALSE	68	mRNA	132	0.0016202034	5	1.9411764705882353	1.8132067532225296
2	1.0 MOI	5	2	PA	vRNA	FALSE	68	vRNA	90	4.74079935e-5	5	1.3235294117647058	1.5972555886744806
2	1.0 MOI	5	2	HA	mRNA	FALSE	68	mRNA	191	0.0028774652	5	2.8088235294117645	2.2635308812487374
2	1.0 MOI	5	2	HA	vRNA	FALSE	68	vRNA	52	1.0671684500000001e-4	5	0.7647058823529411	0.8834595124298069
2	1.0 MOI	5	2	NP	mRNA	FALSE	68	mRNA	1250	0.033949619	5	18.38235294117647	15.32761126091388
2	1.0 MOI	5	2	NP	vRNA	FALSE	68	vRNA	103	0.0014670949	5	1.5147058823529411	1.2916260452109332
2	1.0 MOI	5	2	NA	mRNA	FALSE	68	mRNA	167	0.038050357	5	2.4558823529411766	2.070704140015378
2	1.0 MOI	5	2	NA	vRNA	FALSE	68	vRNA	145	7.569059e-5	5	2.1323529411764706	1.0655557114996859
2	1.0 MOI	5	2	M	mRNA	FALSE	68	mRNA	340	0.047004368500000004	5	5	3.234132841015254
2	1.0 MOI	5	2	M	vRNA	FALSE	68	vRNA	90	0.0014229107000000001	5	1.3235294117647058	1.1634039308182837
2	1.0 MOI	5	2	NS	mRNA	FALSE	68	mRNA	183	0.050725043	5	2.6911764705882355	3.0247101275207373
2	1.0 MOI	5	2	NS	vRNA	FALSE	68	vRNA	45	0.0022936072	5	0.6617647058823529	0.6446198639769417
2	1.0 MOI	5	3	PB2	mRNA	FALSE	60	mRNA	249	0.001968798	5	4.15	2.28964944052415
2	1.0 MOI	5	3	PB2	vRNA	FALSE	60	vRNA	112	0	5	1.8666666666666667	1.6111179141212009
2	1.0 MOI	5	3	PB1	mRNA	FALSE	60	mRNA	368	2.3631798500000002e-4	5	6.133333333333334	4.88540406901108
2	1.0 MOI	5	3	PB1	vRNA	FALSE	60	vRNA	85	0	5	1.4166666666666667	1.3162017726286552
2	1.0 MOI	5	3	PA	mRNA	FALSE	60	mRNA	213	4.6573658e-4	5	3.55	1.8132067532225296
2	1.0 MOI	5	3	PA	vRNA	FALSE	60	vRNA	142	0	5	2.3666666666666667	1.5972555886744806
2	1.0 MOI	5	3	HA	mRNA	FALSE	60	mRNA	188	0.0029032969	5	3.1333333333333333	2.2635308812487374
2	1.0 MOI	5	3	HA	vRNA	FALSE	60	vRNA	70	1.52470145e-4	5	1.1666666666666667	0.8834595124298069
2	1.0 MOI	5	3	NP	mRNA	FALSE	60	mRNA	1461	0.034970302	5	24.35	15.32761126091388
2	1.0 MOI	5	3	NP	vRNA	FALSE	60	vRNA	85	3.879382e-4	5	1.4166666666666667	1.2916260452109332
2	1.0 MOI	5	3	NA	mRNA	FALSE	60	mRNA	134	0.0364737515	5	2.2333333333333334	2.070704140015378
2	1.0 MOI	5	3	NA	vRNA	FALSE	60	vRNA	179	0	5	2.9833333333333334	1.0655557114996859
2	1.0 MOI	5	3	M	mRNA	FALSE	60	mRNA	323	0.046766505	5	5.383333333333334	3.234132841015254
2	1.0 MOI	5	3	M	vRNA	FALSE	60	vRNA	112	6.686705e-5	5	1.8666666666666667	1.1634039308182837
2	1.0 MOI	5	3	NS	mRNA	FALSE	60	mRNA	273	0.048064534	5	4.55	3.0247101275207373
2	1.0 MOI	5	3	NS	vRNA	FALSE	60	vRNA	53	0.0019205051	5	0.8833333333333333	0.6446198639769417
2	1.0 MOI	5	4	PB2	mRNA	FALSE	47	mRNA	189	0.0010835144	5	4.0212765957446805	2.28964944052415
2	1.0 MOI	5	4	PB2	vRNA	FALSE	47	vRNA	102	0	5	2.1702127659574466	1.6111179141212009
2	1.0 MOI	5	4	PB1	mRNA	FALSE	47	mRNA	255	4.2703323e-5	5	5.425531914893617	4.88540406901108
2	1.0 MOI	5	4	PB1	vRNA	FALSE	47	vRNA	61	3.6937403e-4	5	1.297872340425532	1.3162017726286552
2	1.0 MOI	5	4	PA	mRNA	FALSE	47	mRNA	216	1.599932e-6	5	4.595744680851064	1.8132067532225296
2	1.0 MOI	5	4	PA	vRNA	FALSE	47	vRNA	167	0	5	3.5531914893617023	1.5972555886744806
2	1.0 MOI	5	4	HA	mRNA	FALSE	47	mRNA	216	0.0017078557	5	4.595744680851064	2.2635308812487374
2	1.0 MOI	5	4	HA	vRNA	FALSE	47	vRNA	75	1.7926421e-4	5	1.5957446808510638	0.8834595124298069
2	1.0 MOI	5	4	NP	mRNA	FALSE	47	mRNA	1197	0.02839656	5	25.46808510638298	15.32761126091388
2	1.0 MOI	5	4	NP	vRNA	FALSE	47	vRNA	63	4.7986094e-5	5	1.3404255319148937	1.2916260452109332
2	1.0 MOI	5	4	NA	mRNA	FALSE	47	mRNA	89	0.029389994	5	1.8936170212765957	2.070704140015378
2	1.0 MOI	5	4	NA	vRNA	FALSE	47	vRNA	101	0	5	2.148936170212766	1.0655557114996859
2	1.0 MOI	5	4	M	mRNA	FALSE	47	mRNA	242	0.038446169	5	5.148936170212766	3.234132841015254
2	1.0 MOI	5	4	M	vRNA	FALSE	47	vRNA	113	0	5	2.404255319148936	1.1634039308182837
2	1.0 MOI	5	4	NS	mRNA	FALSE	47	mRNA	251	0.035572603	5	5.340425531914893	3.0247101275207373
2	1.0 MOI	5	4	NS	vRNA	FALSE	47	vRNA	60	0.0026661386	5	1.2765957446808511	0.6446198639769417
2	1.0 MOI	5	5	PB2	mRNA	FALSE	61	mRNA	187	0.004035824	5	3.0655737704918034	2.28964944052415
2	1.0 MOI	5	5	PB2	vRNA	FALSE	61	vRNA	107	0	5	1.7540983606557377	1.6111179141212009
2	1.0 MOI	5	5	PB1	mRNA	FALSE	61	mRNA	279	5.933506e-4	5	4.573770491803279	4.88540406901108
2	1.0 MOI	5	5	PB1	vRNA	FALSE	61	vRNA	74	0	5	1.2131147540983607	1.3162017726286552
2	1.0 MOI	5	5	PA	mRNA	FALSE	61	mRNA	143	5.313738e-4	5	2.3442622950819674	1.8132067532225296
2	1.0 MOI	5	5	PA	vRNA	FALSE	61	vRNA	101	0	5	1.6557377049180328	1.5972555886744806
2	1.0 MOI	5	5	HA	mRNA	FALSE	61	mRNA	133	0.004495752	5	2.180327868852459	2.2635308812487374
2	1.0 MOI	5	5	HA	vRNA	FALSE	61	vRNA	52	8.475757e-5	5	0.8524590163934426	0.8834595124298069
2	1.0 MOI	5	5	NP	mRNA	FALSE	61	mRNA	1160	0.032665623	5	19.016393442622952	15.32761126091388
2	1.0 MOI	5	5	NP	vRNA	FALSE	61	vRNA	76	0.0013330625	5	1.2459016393442623	1.2916260452109332
2	1.0 MOI	5	5	NA	mRNA	FALSE	61	mRNA	73	0.037759386	5	1.1967213114754098	2.070704140015378
2	1.0 MOI	5	5	NA	vRNA	FALSE	61	vRNA	107	0	5	1.7540983606557377	1.0655557114996859
2	1.0 MOI	5	5	M	mRNA	FALSE	61	mRNA	279	0.049011223	5	4.573770491803279	3.234132841015254
2	1.0 MOI	5	5	M	vRNA	FALSE	61	vRNA	101	1.8839775e-5	5	1.6557377049180328	1.1634039308182837
2	1.0 MOI	5	5	NS	mRNA	FALSE	61	mRNA	176	0.057136541	5	2.8852459016393444	3.0247101275207373
2	1.0 MOI	5	5	NS	vRNA	FALSE	61	vRNA	39	0.0061739455	5	0.639344262295082	0.6446198639769417
